,avaliacao,id_filme,nome,categoria
1154,3.936145952109464,1177,Enchanted April (1992),Drama|Romance
1068,3.9360276198212834,1090,Platoon (1986),Drama|War
7209,3.9355828220858897,7323,"Good bye, Lenin! (2003)",Comedy|Drama
28,3.933606557377049,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",Adventure|Drama|Fantasy|Mystery|Sci-Fi
4233,3.9335616438356165,4326,Mississippi Burning (1988),Crime|Drama|Thriller
174,3.9326797385620913,176,Living in Oblivion (1995),Comedy
1327,3.932495164410058,1357,Shine (1996),Drama|Romance
6758,3.9322373696872495,6870,Mystic River (2003),Crime|Drama|Mystery
1221,3.9310024752475248,1249,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
3394,3.930895865237366,3481,High Fidelity (2000),Comedy|Drama|Romance
8254,3.9295558958652372,8958,Ray (2004),Drama|Musical
530,3.929269695227142,534,Shadowlands (1993),Drama|Romance
1324,3.9289083557951483,1354,Breaking the Waves (1996),Drama|Mystery
1880,3.928400954653938,1964,Klute (1971),Drama|Mystery
192,3.9280397022332507,194,Smoke (1995),Comedy|Drama
311,3.92586085734364,314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery
5803,3.9257234726688104,5902,Adaptation (2002),Comedy|Drama|Romance
4548,3.924828178694158,4641,Ghost World (2001),Comedy|Drama
5693,3.9247538677918423,5791,Frida (2002),Drama|Romance
557,3.92449203734212,562,Welcome to the Dollhouse (1995),Comedy|Drama
1753,3.924076607387141,1834,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller
3694,3.923019431988042,3783,Croupier (1998),Crime|Drama
3161,3.9221887550200805,3246,Malcolm X (1992),Drama
1218,3.9221399938328707,1246,Dead Poets Society (1989),Drama
3420,3.922043010752688,3508,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Western
9149,3.92152466367713,34072,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary
1584,3.9205653021442495,1641,"Full Monty, The (1997)",Comedy|Drama
4011,3.91996699669967,4103,Empire of the Sun (1987),Drama|War
505,3.918068132815869,509,"Piano, The (1993)",Drama|Romance
6661,3.9171322160148976,6773,"Triplets of Belleville, The (Les Triplettes de Belleville) (2003)",Animation|Comedy|Fantasy
3175,3.915511265164645,3260,Howards End (1992),Drama
1586,3.915127528583993,1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance
1992,3.9151036525172755,2076,Blue Velvet (1986),Drama|Mystery|Thriller
8266,3.914855072463768,8970,Finding Neverland (2004),Drama
10315,3.9140969162995596,60069,WALL·E (2008),Adventure|Animation|Children|Comedy|Romance|Sci-Fi
8257,3.914027149321267,8961,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
3579,3.913479052823315,3668,Romeo and Juliet (1968),Drama|Romance
1201,3.9134146341463416,1227,Once Upon a Time in America (1984),Crime|Drama|Thriller
3019,3.9131205673758864,3104,Midnight Run (1988),Action|Adventure|Comedy|Crime
1243,3.9129496402877697,1271,Fried Green Tomatoes (1991),Drama
2983,3.912938331318017,3068,"Verdict, The (1982)",Drama|Mystery
3935,3.911902730375427,4027,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
2601,3.911784741144414,2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery
1073,3.911228689006467,1095,Glengarry Glen Ross (1992),Drama
2886,3.911005434782609,2971,All That Jazz (1979),Drama|Fantasy|Musical
2268,3.9109477124183005,2352,"Big Chill, The (1983)",Comedy|Drama
2644,3.910371318822023,2729,Lolita (1962),Comedy|Drama|Romance
99,3.910179640718563,101,Bottle Rocket (1996),Adventure|Comedy|Crime|Romance
531,3.9092105263157895,535,Short Cuts (1993),Drama
1580,3.909161894846434,1635,"Ice Storm, The (1997)",Drama
1254,3.9091507570770245,1282,Fantasia (1940),Animation|Children|Fantasy|Musical
7257,3.906862745098039,7371,Dogville (2003),Drama|Mystery|Thriller
1249,3.9065934065934065,1277,Cyrano de Bergerac (1990),Action|Drama|Romance
1057,3.9063682219419924,1079,"Fish Called Wanda, A (1988)",Comedy|Crime
702,3.903314917127072,714,Dead Man (1995),Drama|Mystery|Western
1276,3.903225806451613,1305,"Paris, Texas (1984)",Drama|Romance
2676,3.902975420439845,2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi
3029,3.9028795811518324,3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
2314,3.9016477857878478,2398,Miracle on 34th Street (1947),Comedy|Drama
2915,3.9014084507042255,3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
3186,3.9,3271,Of Mice and Men (1992),Drama
6269,3.8979319546364244,6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy
2660,3.8962558502340094,2745,"Mission, The (1986)",Drama
6976,3.8958333333333335,7090,Hero (Ying xiong) (2002),Action|Adventure|Drama
6440,3.8957968476357268,6552,Dirty Pretty Things (2002),Drama|Thriller
2579,3.8949447077409163,2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller
1314,3.8948497854077253,1344,Cape Fear (1962),Thriller
2249,3.893796992481203,2333,Gods and Monsters (1998),Drama
3062,3.893782383419689,3147,"Green Mile, The (1999)",Crime|Drama|Fantasy
1304,3.8932944606413993,1333,"Birds, The (1963)",Horror
3364,3.8914670658682633,3451,Guess Who's Coming to Dinner (1967),Drama
1830,3.8900602409638556,1914,Smoke Signals (1998),Comedy|Drama
3384,3.889291689905187,3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
3415,3.8890577507598785,3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi
2092,3.8889816360601004,2176,Rope (1948),Crime|Drama|Thriller
3180,3.888888888888889,3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
2076,3.888301886792453,2160,Rosemary's Baby (1968),Drama|Horror|Thriller
1724,3.8876739562624256,1797,Everest (1998),Documentary|IMAX
1878,3.887525562372188,1962,Driving Miss Daisy (1989),Drama
148,3.886652352835928,150,Apollo 13 (1995),Adventure|Drama
2833,3.886591962905719,2918,Ferris Bueller's Day Off (1986),Comedy
1828,3.884228187919463,1912,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller
8245,3.884228187919463,8949,Sideways (2004),Adventure|Comedy|Drama|Romance
497,3.884068278805121,501,Naked (1993),Drama
3275,3.883938393839384,3360,Hoosiers (1986),Drama
2275,3.8838146406984553,2359,Waking Ned Devine (1998),Comedy
6695,3.883408071748879,6807,Monty Python's The Meaning of Life (1983),Comedy
2643,3.883259911894273,2728,Spartacus (1960),Action|Drama|Romance|War
1171,3.8828987549917784,1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
3232,3.8819672131147542,3317,Wonder Boys (2000),Comedy|Drama
4549,3.8818011257035647,4642,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
453,3.880580146920324,457,"Fugitive, The (1993)",Thriller
2481,3.8801775147928996,2565,"King and I, The (1956)",Drama|Musical|Romance
1310,3.88,1340,Bride of Frankenstein (1935),Drama|Horror|Sci-Fi
259,3.879217273954116,262,"Little Princess, A (1995)",Children|Drama
5714,3.8789473684210525,5812,Far from Heaven (2002),Drama|Romance
152,3.877892030848329,154,Belle de jour (1967),Drama
2987,3.877130291368884,3072,Moonstruck (1987),Comedy|Romance
1871,3.8767806267806266,1955,Kramer Vs. Kramer (1979),Drama
9577,3.8761682242990654,46976,Stranger Than Fiction (2006),Comedy|Drama|Fantasy|Romance
3819,3.8738372093023257,3910,Dancer in the Dark (2000),Drama|Musical
5892,3.873163565132223,5992,"Hours, The (2002)",Drama|Romance
0,3.872445616348055,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy
1356,3.8720611285266457,1387,Jaws (1975),Action|Horror
1156,3.8717757936507935,1179,"Grifters, The (1990)",Crime|Drama|Film-Noir
3582,3.8715870307167237,3671,Blazing Saddles (1974),Comedy|Western
4229,3.869077306733167,4322,Eight Men Out (1988),Drama
9261,3.8684931506849316,38038,Wallace & Gromit: The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy
2977,3.8668122270742358,3062,"Longest Day, The (1962)",Action|Drama|War
3331,3.866476022877255,3418,Thelma & Louise (1991),Action|Adventure|Comedy|Crime|Drama|Romance
2975,3.8657442034405385,3060,"Commitments, The (1991)",Comedy|Drama|Musical
1101,3.8648745519713263,1124,On Golden Pond (1981),Drama
1159,3.8646100116414437,1183,"English Patient, The (1996)",Drama|Romance|War
352,3.864398881640261,356,Forrest Gump (1994),Comedy|Drama|Romance|War
2159,3.8643549209586947,2243,Broadcast News (1987),Comedy|Drama|Romance
3374,3.86375,3461,Lord of the Flies (1963),Adventure|Drama|Horror|Thriller
5778,3.8637184115523464,5876,"Quiet American, The (2002)",Drama|Thriller|War
716,3.863529411764706,728,Cold Comfort Farm (1995),Comedy
1829,3.862760834670947,1913,Picnic at Hanging Rock (1975),Drama|Mystery
7919,3.862603305785124,8622,Fahrenheit 9/11 (2004),Documentary
7814,3.8615127919911014,8464,Super Size Me (2004),Documentary
9216,3.8609715242881073,36517,"Constant Gardener, The (2005)",Drama|Thriller
269,3.8609022556390977,272,"Madness of King George, The (1994)",Comedy|Drama
1934,3.8605121293800537,2018,Bambi (1942),Animation|Children|Drama
46,3.86046511627907,47,Seven (a.k.a. Se7en) (1995),Crime|Horror|Mystery|Thriller
3276,3.859786476868327,3361,Bull Durham (1988),Comedy|Drama|Romance
296,3.859328726554788,299,Priest (1994),Drama
4899,3.859119496855346,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Action|Adventure|Fantasy
883,3.8579676674364896,900,"American in Paris, An (1951)",Musical|Romance
369,3.855607476635514,373,Red Rock West (1992),Thriller
1237,3.855421686746988,1265,Groundhog Day (1993),Comedy|Fantasy|Romance
4919,3.8551502145922747,5013,Gosford Park (2001),Comedy|Drama|Mystery
2510,3.8541666666666665,2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller
9682,3.8528138528138527,48780,"Prestige, The (2006)",Drama|Mystery|Thriller
6004,3.8523316062176165,6104,Monty Python Live at the Hollywood Bowl (1982),Comedy
1004,3.851470588235294,1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical
6329,3.850556438791733,6440,Barton Fink (1991),Comedy|Drama|Thriller
6684,3.8502024291497974,6796,Boyz N the Hood (1991),Crime|Drama
8081,3.8499546690843154,8784,Garden State (2004),Comedy|Drama|Romance
330,3.849044585987261,334,Vanya on 42nd Street (1994),Drama
5854,3.848705501618123,5954,25th Hour (2002),Crime|Drama
1626,3.8484162895927603,1683,"Wings of the Dove, The (1997)",Drama|Romance|Thriller
1713,3.8483041865394805,1784,As Good As It Gets (1997),Comedy|Drama|Romance
1875,3.847841726618705,1959,Out of Africa (1985),Drama|Romance
3592,3.8464373464373462,3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western
1030,3.8461538461538463,1050,Looking for Richard (1996),Documentary|Drama
9561,3.8448275862068964,46723,Babel (2006),Drama|Thriller
5281,3.844557823129252,5377,About a Boy (2002),Comedy|Drama
6839,3.8445330296127564,6953,21 Grams (2003),Drama|Mystery|Romance
6118,3.844465648854962,6218,Bend It Like Beckham (2002),Adventure|Comedy|Drama|Romance
1672,3.8444490472245234,1732,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller
297,3.8443019598354704,300,Quiz Show (1994),Drama
4170,3.8442307692307693,4262,Scarface (1983),Action|Crime|Drama
588,3.8432012042147514,594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical
7046,3.842433697347894,7160,Monster (2003),Crime|Drama|Romance|Thriller
123,3.8409294012511173,125,Flirting With Disaster (1996),Comedy
24,3.8405394276302243,25,Leaving Las Vegas (1995),Drama|Romance
4792,3.8400402414486923,4886,"Monsters, Inc. (2001)",Animation|Children|Comedy|Fantasy
3780,3.839861751152074,3871,Shane (1953),Drama|Western
7039,3.8377777777777777,7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Fantasy
8279,3.8369565217391304,8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance
2307,3.8360323886639676,2391,"Simple Plan, A (1998)",Crime|Drama|Thriller
6453,3.8356598984771573,6565,Seabiscuit (2003),Drama
2234,3.835629017447199,2318,Happiness (1998),Comedy|Drama
2654,3.835434173669468,2739,"Color Purple, The (1985)",Drama
2053,3.83502538071066,2137,Charlotte's Web (1973),Animation|Children
5852,3.834903192046049,5952,"Lord of the Rings: The Two Towers, The (2002)",Action|Adventure|Fantasy
534,3.834595224228305,538,Six Degrees of Separation (1993),Drama
9376,3.834016393442623,41997,Munich (2005),Action|Crime|Drama|Thriller
1259,3.8333333333333335,1287,Ben-Hur (1959),Action|Adventure|Drama|Romance
108,3.833245243128964,110,Braveheart (1995),Action|Drama|War
3243,3.8328267477203646,3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
931,3.8297872340425534,948,Giant (1956),Drama
9459,3.8293333333333335,44199,Inside Man (2006),Crime|Drama|Thriller
1636,3.828125,1694,"Apostle, The (1997)",Drama
1162,3.8280938123752497,1186,"Sex, Lies, and Videotape (1989)",Drama
904,3.8277479892761392,921,My Favorite Year (1982),Comedy
353,3.8277073170731706,357,Four Weddings and a Funeral (1994),Comedy|Romance
4754,3.8270729978738482,4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
3063,3.8264488286066585,3148,"Cider House Rules, The (1999)",Drama
2986,3.8261986301369864,3071,Stand and Deliver (1988),Comedy|Drama
4779,3.8248407643312103,4873,Waking Life (2001),Animation|Drama|Fantasy
2560,3.820143884892086,2644,Dracula (1931),Horror
1429,3.8199896694214877,1466,Donnie Brasco (1997),Crime|Drama
1266,3.819776119402985,1295,"Unbearable Lightness of Being, The (1988)",Drama
1257,3.8195628997867805,1285,Heathers (1989),Comedy
9961,3.81728045325779,54286,"Bourne Ultimatum, The (2007)",Action|Adventure|Mystery|Thriller
1251,3.8171262699564585,1279,Night on Earth (1991),Comedy|Drama
9681,3.8168016194331984,48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
424,3.816059757236228,428,"Bronx Tale, A (1993)",Drama
7308,3.8147113594040967,7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller
3020,3.8137393767705383,3105,Awakenings (1990),Drama|Mystery
1884,3.812435589144624,1968,"Breakfast Club, The (1985)",Comedy|Drama
2859,3.8123486682808716,2944,"Dirty Dozen, The (1967)",Action|Drama|War
915,3.8118466898954706,932,"Affair to Remember, An (1957)",Romance
2487,3.8111196712891626,2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller
4809,3.8099041533546325,4903,In the Bedroom (2001),Drama
3565,3.809684684684685,3654,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War
344,3.8094245204336947,348,Bullets Over Broadway (1994),Comedy
2066,3.8083497698882316,2150,"Gods Must Be Crazy, The (1980)",Adventure|Comedy
1621,3.807666886979511,1678,"Joy Luck Club, The (1993)",Drama
590,3.807661927330174,596,Pinocchio (1940),Animation|Children|Fantasy|Musical
316,3.80578231292517,319,Shallow Grave (1994),Comedy|Drama|Thriller
1874,3.8047182175622543,1958,Terms of Endearment (1983),Comedy|Drama
2836,3.804109589041096,2921,High Plains Drifter (1973),Western
1882,3.803759398496241,1966,Metropolitan (1990),Comedy
9356,3.8014440433212995,41285,Match Point (2005),Crime|Drama|Romance
4885,3.8012965050732808,4979,"Royal Tenenbaums, The (2001)",Comedy|Drama
3083,3.801119023397762,3168,Easy Rider (1969),Adventure|Drama
5519,3.801089918256131,5617,Secretary (2002),Comedy|Drama|Romance
3013,3.800880626223092,3098,"Natural, The (1984)",Drama
213,3.8006535947712417,215,Before Sunrise (1995),Drama|Romance
5889,3.8006230529595015,5989,Catch Me If You Can (2002),Crime|Drama
2228,3.800387596899225,2312,Children of a Lesser God (1986),Drama
2605,3.8001107419712072,2690,"Ideal Husband, An (1999)",Comedy|Romance
2866,3.7998324958123955,2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
1009,3.798162583518931,1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical
1616,3.7980022197558267,1673,Boogie Nights (1997),Drama
341,3.797838899803536,345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama
9457,3.794776119402985,44195,Thank You for Smoking (2006),Comedy
3922,3.7936555891238672,4014,Chocolat (2000),Comedy|Romance
1056,3.7930856553147576,1078,Bananas (1971),Comedy|War
850,3.7923643670462157,866,Bound (1996),Crime|Drama|Romance|Thriller
7044,3.7919776119402986,7158,House of Sand and Fog (2003),Drama
9723,3.791208791208791,49530,Blood Diamond (2006),Adventure|Crime|Drama|Thriller|War
2418,3.791202672605791,2502,Office Space (1999),Comedy|Crime
901,3.7906976744186047,918,Meet Me in St. Louis (1944),Musical
31,3.7904171364148818,32,12 Monkeys (Twelve Monkeys) (1995),Sci-Fi|Thriller
9997,3.789719626168224,54997,3:10 to Yuma (2007),Action|Crime|Drama|Western
8246,3.7896253602305476,8950,"Machinist, The (Maquinista, El) (2004)",Drama|Mystery|Thriller
2110,3.7885395537525355,2194,"Untouchables, The (1987)",Action|Crime|Drama
258,3.7853680035257824,261,Little Women (1994),Drama
2827,3.7848904267589387,2912,"Limey, The (1999)",Crime|Drama|Thriller
3411,3.78109243697479,3499,Misery (1990),Drama|Horror|Thriller
5891,3.778440731901352,5991,Chicago (2002),Comedy|Crime|Drama|Musical
9968,3.7781818181818183,54503,Superbad (2007),Comedy
584,3.7781652360515023,590,Dances with Wolves (1990),Adventure|Drama|Western
1175,3.777592768791627,1200,Aliens (1986),Action|Horror|Sci-Fi|Thriller
6550,3.7768166089965396,6662,"Pink Panther, The (1963)",Comedy|Crime
9127,3.776246719160105,33794,Batman Begins (2005),Action|Crime
3334,3.7732680195941217,3421,Animal House (1978),Comedy
3310,3.7722972972972975,3396,"Muppet Movie, The (1979)",Children|Comedy|Musical
3322,3.7701815372730785,3408,Erin Brockovich (2000),Drama
3015,3.76953125,3100,"River Runs Through It, A (1992)",Drama
2867,3.7684989429175477,2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller
607,3.7661917098445596,613,Jane Eyre (1996),Drama|Romance
10066,3.7658227848101267,55765,American Gangster (2007),Crime|Drama|Thriller
3125,3.76520572450805,3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
2959,3.7650050864699898,3044,Dead Again (1991),Mystery|Romance|Thriller
3417,3.764760147601476,3505,No Way Out (1987),Drama|Mystery|Thriller
2496,3.7635793871866294,2580,Go (1999),Comedy|Crime
2282,3.7627877237851663,2366,King Kong (1933),Action|Adventure|Horror
7858,3.7625698324022347,8533,"Notebook, The (2004)",Drama|Romance|War
4787,3.762158956109134,4881,"Man Who Wasn't There, The (2001)",Comedy|Crime|Drama|Film-Noir
1996,3.7615803814713895,2080,Lady and the Tramp (1955),Animation|Children|Comedy|Musical|Romance
2054,3.7615606936416186,2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy
338,3.7610463061152353,342,Muriel's Wedding (1994),Comedy
3919,3.7604166666666665,4011,Snatch (2000),Action|Comedy|Crime|Thriller
2055,3.7603174603174603,2139,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama
1789,3.7588028169014085,1873,"Misérables, Les (1998)",Crime|Drama|Romance
3825,3.758162031438936,3916,Remember the Titans (2000),Drama
1052,3.7576549663928303,1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical
9604,3.7568306010928962,47610,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance|Thriller
4213,3.756508078994614,4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
220,3.755861206627071,223,Clerks (1994),Comedy
1272,3.755787037037037,1301,Forbidden Planet (1956),Drama|Sci-Fi
7650,3.7552447552447554,8132,Gladiator (1992),Action|Drama
4133,3.7521489971346704,4225,"Dish, The (2001)",Comedy
1670,3.751173708920188,1730,Kundun (1997),Drama
6833,3.750730994152047,6947,Master and Commander: The Far Side of the World (2003),Action|Adventure|Drama|War
1801,3.7507082152974505,1885,"Opposite of Sex, The (1998)",Comedy|Drama
1625,3.7493476842791913,1682,"Truman Show, The (1998)",Drama|Fantasy
2706,3.747963994856408,2791,Airplane! (1980),Comedy
1669,3.7465968586387435,1729,Jackie Brown (1997),Crime|Drama|Thriller
3093,3.7464678178963893,3178,"Hurricane, The (1999)",Drama
1013,3.7453560371517027,1032,Alice in Wonderland (1951),Adventure|Animation|Children|Musical
1913,3.7433471318746303,1997,"Exorcist, The (1973)",Horror|Mystery
7033,3.743062200956938,7147,Big Fish (2003),Drama|Fantasy|Romance
2207,3.7415281329923276,2291,Edward Scissorhands (1990),Comedy|Drama|Fantasy|Romance
3596,3.740981240981241,3685,Prizzi's Honor (1985),Comedy|Drama|Romance
4761,3.740740740740741,4855,Dirty Harry (1971),Action|Crime|Drama|Thriller
2861,3.740229885057471,2946,Help! (1965),Comedy|Musical
3586,3.7392739273927393,3675,White Christmas (1954),Comedy|Musical|Romance
6762,3.7389558232931726,6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
551,3.738897396630934,555,True Romance (1993),Action|Crime|Romance
6828,3.738173817381738,6942,Love Actually (2003),Comedy|Drama|Romance
1867,3.738095238095238,1951,Oliver! (1968),Drama|Musical
299,3.737518910741301,302,Queen Margot (La Reine Margot) (1994),Drama|Romance
2712,3.7370325693606756,2797,Big (1988),Comedy|Drama|Fantasy|Romance
25,3.736214605067064,26,Othello (1995),Drama
9262,3.736065573770492,38061,Kiss Kiss Bang Bang (2005),Action|Comedy|Mystery|Thriller
1242,3.7348183175709306,1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi
621,3.733510011778563,628,Primal Fear (1996),Crime|Drama|Thriller
1994,3.7330827067669174,2078,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical
589,3.7329990598558447,595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance
4921,3.73278370514064,5015,Monster's Ball (2001),Drama|Romance
1763,3.7326923076923078,1845,Zero Effect (1998),Comedy|Mystery|Thriller
2608,3.731629392971246,2693,Trekkies (1997),Documentary
2458,3.7307202039515617,2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
1542,3.7306163021868786,1594,In the Company of Men (1997),Comedy|Drama
1981,3.7305882352941175,2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance
2805,3.729989035087719,2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War
1870,3.7293076522644455,1954,Rocky (1976),Action|Drama|Romance
1938,3.7290886392009988,2022,"Last Temptation of Christ, The (1988)",Drama
8170,3.727835051546392,8874,Shaun of the Dead (2004),Comedy|Horror|Romance
1148,3.7275828460038984,1171,Bob Roberts (1992),Comedy
4627,3.725840336134454,4720,"Others, The (2001)",Horror|Mystery|Thriller
2499,3.725515463917526,2583,Cookie's Fortune (1999),Comedy|Drama
2645,3.7252559726962455,2730,Barry Lyndon (1975),Drama|Romance|War
278,3.725120385232745,281,Nobody's Fool (1994),Comedy|Drama|Romance
3634,3.7244094488188977,3723,Hamlet (1990),Drama
2665,3.724376731301939,2750,Radio Days (1987),Comedy|Drama
833,3.724188790560472,848,"Spitfire Grill, The (1996)",Drama
9328,3.723863636363636,40583,Syriana (2005),Drama|Thriller
2306,3.7237308146399055,2390,Little Voice (1998),Comedy
1361,3.7228915662650603,1392,Citizen Ruth (1996),Comedy|Drama
2383,3.72264631043257,2467,"Name of the Rose, The (Der Name der Rose) (1986)",Crime|Drama|Mystery|Thriller
2343,3.7222222222222223,2427,"Thin Red Line, The (1998)",Action|Drama|War
1229,3.71984126984127,1257,Better Off Dead... (1985),Comedy|Romance
9806,3.719607843137255,51255,Hot Fuzz (2007),Action|Comedy|Crime
8781,3.7186629526462394,30812,"Aviator, The (2004)",Drama
3118,3.718103448275862,3203,Dead Calm (1989),Thriller
9221,3.718,36529,Lord of War (2005),Action|Crime|Drama|Romance|Thriller|War
4786,3.7171814671814674,4880,Life as a House (2001),Comedy|Drama
3915,3.7164383561643834,4007,Wall Street (1987),Drama
1003,3.7157894736842105,1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance
8277,3.714406779661017,8981,Closer (2004),Drama|Romance
993,3.713903743315508,1012,Old Yeller (1957),Children|Drama
2060,3.7135093167701863,2144,Sixteen Candles (1984),Comedy
1881,3.7134615384615386,1965,Repo Man (1984),Comedy|Sci-Fi
921,3.7129094412331405,938,Gigi (1958),Musical
9815,3.7116104868913857,51540,Zodiac (2007),Crime|Drama|Thriller
1579,3.710526315789474,1633,Ulee's Gold (1997),Drama
230,3.7104519774011298,233,Exotica (1994),Drama
3941,3.7091836734693877,4033,Thirteen Days (2000),Drama|Thriller|War
9952,3.7091503267973858,54259,Stardust (2007),Adventure|Fantasy|Romance
1060,3.7083958020989507,1082,"Candidate, The (1972)",Drama
2184,3.7071790870074133,2268,"Few Good Men, A (1992)",Crime|Drama|Thriller
8766,3.706896551724138,27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller
1832,3.7065868263473054,1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance
232,3.7059010152284264,235,Ed Wood (1994),Comedy|Drama
1039,3.7045307443365694,1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance
7048,3.704258675078864,7162,Cold Mountain (2003),Drama|Romance|War
227,3.704153354632588,230,Dolores Claiborne (1995),Drama|Thriller
2863,3.7039573820395737,2948,From Russia with Love (1963),Action|Adventure|Thriller
10,3.7032336053188275,11,"American President, The (1995)",Comedy|Drama|Romance
1212,3.7030658591975776,1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller
527,3.7023076923076923,531,"Secret Garden, The (1993)",Children|Drama
1273,3.7019715726730857,1302,Field of Dreams (1989),Drama
3300,3.701486013986014,3386,JFK (1991),Drama|Mystery|Thriller
9706,3.7009523809523808,49272,Casino Royale (2006),Action|Adventure|Thriller
61,3.7006548175865293,62,Mr. Holland's Opus (1995),Drama
1557,3.700137551581843,1610,"Hunt for Red October, The (1990)",Action|Adventure|Thriller
9475,3.7,44665,Lucky Number Slevin (2006),Crime|Drama|Thriller
488,3.6998997995991982,492,Manhattan Murder Mystery (1993),Comedy|Mystery
2862,3.6994163424124515,2947,Goldfinger (1964),Action|Adventure|Thriller
4187,3.698315467075038,4280,"World According to Garp, The (1982)",Comedy|Drama|Romance
1623,3.6965635738831617,1680,Sliding Doors (1998),Drama|Romance
20,3.6960526315789473,21,Get Shorty (1995),Action|Comedy|Drama
489,3.695867768595041,493,Menace II Society (1993),Action|Crime|Drama
3662,3.6954519286125502,3751,Chicken Run (2000),Animation|Children|Comedy
1362,3.694292415949961,1393,Jerry Maguire (1996),Drama|Romance
7754,3.694277108433735,8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Children|Fantasy
15,3.6942700156985873,16,Casino (1995),Crime|Drama
3927,3.6939461883408073,4019,Finding Forrester (2000),Drama
1010,3.6934389140271495,1029,Dumbo (1941),Animation|Children|Drama|Musical
5196,3.693227091633466,5292,Slap Shot (1977),Comedy
3438,3.6930309734513274,3526,Parenthood (1989),Comedy|Drama
6641,3.6927966101694913,6753,Secondhand Lions (2003),Adventure|Children|Comedy|Drama
2034,3.691764705882353,2118,"Dead Zone, The (1983)",Drama|Fantasy|Horror|Thriller
5,3.6917637271214643,6,Heat (1995),Action|Crime|Thriller
4285,3.6899563318777293,4378,Sexy Beast (2000),Comedy|Crime|Drama
