,avaliacao,id_filme,nome,categoria
1040,3.915151515151515,1060,Swingers (1996),Comedy|Drama
7754,3.915075034106412,8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Children|Fantasy
6182,3.9140625,6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Film-Noir|Sci-Fi|Thriller
1194,3.913554100885637,1220,"Blues Brothers, The (1980)",Action|Adventure|Comedy|Musical
4549,3.913249211356467,4642,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
2252,3.9109263657957243,2336,Elizabeth (1998),Drama
4869,3.910845139228139,4963,Ocean's Eleven (2001),Comedy|Crime|Thriller
2888,3.9097421203438394,2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
1261,3.909340659340659,1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary
40,3.9092465753424657,41,Richard III (1995),Drama|War
3334,3.908150064683053,3421,Animal House (1978),Comedy
915,3.9054878048780486,932,"Affair to Remember, An (1957)",Romance
9968,3.905357142857143,54503,Superbad (2007),Comedy
3394,3.9039825422804144,3481,High Fidelity (2000),Comedy|Drama|Romance
5571,3.902,5669,Bowling for Columbine (2002),Documentary
369,3.901098901098901,373,Red Rock West (1992),Thriller
3278,3.900735294117647,3363,American Graffiti (1973),Comedy|Drama
9457,3.900485436893204,44195,Thank You for Smoking (2006),Comedy
9335,3.9004524886877827,40815,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller
8720,3.9,27773,Oldboy (2005),Action|Adventure|Crime|Drama|Mystery|Thriller
160,3.9,162,Crumb (1994),Documentary
35,3.8997659906396254,36,Dead Man Walking (1995),Crime|Drama
904,3.8986111111111112,921,My Favorite Year (1982),Comedy
311,3.8964059196617336,314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery
3020,3.8963878326996197,3105,Awakenings (1990),Drama|Mystery
1067,3.895167286245353,1089,Reservoir Dogs (1992),Crime|Drama|Thriller
1251,3.8943298969072164,1279,Night on Earth (1991),Comedy|Drama
2706,3.893905191873589,2791,Airplane! (1980),Comedy
3410,3.89375,3498,Midnight Express (1978),Drama
883,3.893700787401575,900,"American in Paris, An (1951)",Musical|Romance
1249,3.893617021276596,1277,Cyrano de Bergerac (1990),Action|Drama|Romance
7338,3.8934426229508197,7482,Enter the Dragon (1973),Action|Crime
211,3.8923076923076922,213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama
6508,3.8904382470119523,6620,American Splendor (2003),Comedy|Drama
1586,3.8891509433962264,1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance
885,3.888838883888389,902,Breakfast at Tiffany's (1961),Drama|Romance
9941,3.888283378746594,54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
9541,3.888198757763975,45950,"Inconvenient Truth, An (2006)",Documentary
1363,3.8858230256898194,1394,Raising Arizona (1987),Comedy
2481,3.885558583106267,2565,"King and I, The (1956)",Drama|Musical|Romance
954,3.8839285714285716,971,Cat on a Hot Tin Roof (1958),Drama
3277,3.8830409356725144,3362,Dog Day Afternoon (1975),Comedy|Crime|Drama
99,3.88,101,Bottle Rocket (1996),Adventure|Comedy|Crime|Romance
1004,3.8796728971962615,1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical
901,3.8796561604584525,918,Meet Me in St. Louis (1944),Musical
3875,3.879427792915531,3967,Billy Elliot (2000),Drama
5889,3.877521613832853,5989,Catch Me If You Can (2002),Crime|Drama
1243,3.876326963906582,1271,Fried Green Tomatoes (1991),Drama
5854,3.875,5954,25th Hour (2002),Crime|Drama
1272,3.8736263736263736,1301,Forbidden Planet (1956),Drama|Sci-Fi
3456,3.8721264367816093,3545,Cabaret (1972),Musical|War
1621,3.8719512195121952,1678,"Joy Luck Club, The (1993)",Drama
61,3.87192118226601,62,Mr. Holland's Opus (1995),Drama
2041,3.87125748502994,2125,Ever After: A Cinderella Story (1998),Comedy|Drama|Fantasy|Romance
2975,3.8696013289036544,3060,"Commitments, The (1991)",Comedy|Drama|Musical
582,3.869229505503532,588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
72,3.8685064935064934,73,"Misérables, Les (1995)",Drama|War
1196,3.867504835589942,1222,Full Metal Jacket (1987),Drama|War
3454,3.8674540682414698,3543,Diner (1982),Comedy|Drama
2954,3.8671032357473036,3039,Trading Places (1983),Comedy
3275,3.8666666666666667,3360,Hoosiers (1986),Drama
8916,3.8659420289855073,31878,Kung Fu Hustle (Gong fu) (2004),Action|Comedy
932,3.865,949,East of Eden (1955),Drama
5779,3.8646616541353382,5878,Talk to Her (Hable con Ella) (2002),Drama|Romance
1127,3.8645833333333335,1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama
3417,3.8642857142857143,3505,No Way Out (1987),Drama|Mystery|Thriller
4170,3.863380281690141,4262,Scarface (1983),Action|Crime|Drama
277,3.863070539419087,280,Murder in the First (1995),Drama|Thriller
4966,3.8630434782608694,5060,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War
3462,3.8629032258064515,3551,Marathon Man (1976),Crime|Drama|Thriller
2605,3.8624733475479744,2690,"Ideal Husband, An (1999)",Comedy|Romance
109,3.861959957850369,111,Taxi Driver (1976),Crime|Drama|Thriller
2839,3.861878453038674,2924,Drunken Master (Jui kuen) (1978),Action|Comedy
1672,3.861612515042118,1732,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller
2631,3.861517615176152,2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Fantasy|Sci-Fi
2184,3.861310951239009,2268,"Few Good Men, A (1992)",Crime|Drama|Thriller
3019,3.861111111111111,3104,Midnight Run (1988),Action|Adventure|Comedy|Crime
9216,3.8607142857142858,36517,"Constant Gardener, The (2005)",Drama|Thriller
6550,3.8606271777003482,6662,"Pink Panther, The (1963)",Comedy|Crime
1670,3.86046511627907,1730,Kundun (1997),Drama
259,3.859865470852018,262,"Little Princess, A (1995)",Children|Drama
4011,3.85978835978836,4103,Empire of the Sun (1987),Drama|War
5804,3.859259259259259,5903,Equilibrium (2002),Action|Sci-Fi|Thriller
304,3.8577405857740588,307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama
258,3.857681755829904,261,Little Women (1994),Drama
1457,3.8576125442589784,1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance|Thriller
1584,3.8576112412177985,1641,"Full Monty, The (1997)",Comedy|Drama
1182,3.8569651741293534,1208,Apocalypse Now (1979),Action|Drama|War
2311,3.8557358053302435,2395,Rushmore (1998),Comedy|Drama
1659,3.8552631578947367,1719,"Sweet Hereafter, The (1997)",Drama
1259,3.8548387096774195,1287,Ben-Hur (1959),Action|Adventure|Drama|Romance
9284,3.8548387096774195,39292,"Good Night, and Good Luck. (2005)",Crime|Drama|Film-Noir
9604,3.854679802955665,47610,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance|Thriller
3161,3.8538135593220337,3246,Malcolm X (1992),Drama
1271,3.8536036036036037,1300,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama
1237,3.8535377358490566,1265,Groundhog Day (1993),Comedy|Fantasy|Romance
9362,3.8531626506024095,41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Action|Adventure|Children|Fantasy
1202,3.8525641025641026,1228,Raging Bull (1980),Drama
3013,3.8513189448441247,3098,"Natural, The (1984)",Drama
1257,3.8509732360097324,1285,Heathers (1989),Comedy
1082,3.8502415458937196,1104,"Streetcar Named Desire, A (1951)",Drama
9250,3.85,37741,Capote (2005),Crime|Drama
10066,3.8493975903614457,55765,American Gangster (2007),Crime|Drama|Thriller
6195,3.849015317286652,6296,"Mighty Wind, A (2003)",Comedy|Drama|Musical
2383,3.8483870967741933,2467,"Name of the Rose, The (Der Name der Rose) (1986)",Crime|Drama|Mystery|Thriller
7814,3.848354792560801,8464,Super Size Me (2004),Documentary
6440,3.846590909090909,6552,Dirty Pretty Things (2002),Drama|Thriller
504,3.846203763789747,508,Philadelphia (1993),Drama
5322,3.8452,5418,"Bourne Identity, The (2002)",Action|Thriller
305,3.8447204968944098,308,Three Colors: White (Trois couleurs: Blanc) (1994),Comedy|Drama
1221,3.8435897435897437,1249,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
662,3.8429003021148036,671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
1847,3.8426573426573425,1931,Mutiny on the Bounty (1935),Adventure|Drama
1617,3.841302136317396,1674,Witness (1985),Drama|Romance|Thriller
5350,3.8412162162162162,5446,Rabbit-Proof Fence (2002),Adventure|Drama
6695,3.8411619283065512,6807,Monty Python's The Meaning of Life (1983),Comedy
1882,3.840909090909091,1966,Metropolitan (1990),Comedy
3819,3.84070796460177,3910,Dancer in the Dark (2000),Drama|Musical
10070,3.8398876404494384,55820,No Country for Old Men (2007),Crime|Drama|Thriller
525,3.8393939393939394,529,Searching for Bobby Fischer (1993),Drama
4215,3.8388458831808587,4308,Moulin Rouge (2001),Drama|Musical|Romance
442,3.83879781420765,446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance
2110,3.8383264462809916,2194,"Untouchables, The (1987)",Action|Crime|Drama
244,3.8378995433789953,247,Heavenly Creatures (1994),Crime|Drama|Fantasy|Romance|Thriller
4970,3.8375527426160336,5064,"Count of Monte Cristo, The (2002)",Drama|Thriller
9706,3.8374717832957113,49272,Casino Royale (2006),Action|Adventure|Thriller
8254,3.837121212121212,8958,Ray (2004),Drama|Musical
1052,3.8364364581078156,1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical
3489,3.836397826995403,3578,Gladiator (2000),Action|Adventure|Drama
5891,3.835604770017036,5991,Chicago (2002),Comedy|Crime|Drama|Musical
1557,3.835240963855422,1610,"Hunt for Red October, The (1990)",Action|Adventure|Thriller
4802,3.835094166283877,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
2823,3.834932821497121,2908,Boys Don't Cry (1999),Drama
1606,3.834731543624161,1663,Stripes (1981),Comedy|War
3182,3.834061135371179,3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western
1077,3.833922261484099,1099,"Christmas Carol, A (1938)",Drama
7746,3.8336192109777016,8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance
1883,3.8333333333333335,1967,Labyrinth (1986),Adventure|Children|Fantasy
4406,3.8330388692579507,4499,Dirty Rotten Scoundrels (1988),Comedy
3860,3.8322981366459627,3952,"Contender, The (2000)",Drama
1823,3.8322147651006713,1907,Mulan (1998),Adventure|Animation|Children|Comedy|Drama
5281,3.831873905429072,5377,About a Boy (2002),Comedy|Drama
1017,3.8311904761904763,1036,Die Hard (1988),Action|Crime|Thriller
3463,3.830689928628073,3552,Caddyshack (1980),Comedy
287,3.830357142857143,290,Once Were Warriors (1994),Crime|Drama
1869,3.83,1953,"French Connection, The (1971)",Action|Crime|Drama|Thriller
5129,3.8298192771084336,5225,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance
1378,3.8285198555956677,1411,Hamlet (1996),Crime|Drama|Romance
1868,3.8282442748091605,1952,Midnight Cowboy (1969),Drama
31,3.8278903903903903,32,12 Monkeys (Twelve Monkeys) (1995),Sci-Fi|Thriller
1022,3.8278688524590163,1041,Secrets & Lies (1996),Drama
6781,3.8276699029126213,6893,"Italian Job, The (1969)",Action|Comedy|Crime
903,3.8275669642857144,920,Gone with the Wind (1939),Drama|Romance|War
6641,3.827181208053691,6753,Secondhand Lions (2003),Adventure|Children|Comedy|Drama
4233,3.826923076923077,4326,Mississippi Burning (1988),Crime|Drama|Thriller
1684,3.8265625,1748,Dark City (1998),Adventure|Fantasy|Film-Noir|Sci-Fi|Thriller
2866,3.826492537313433,2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
1075,3.8264595607927157,1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi
1223,3.8263157894736843,1251,8 1/2 (1963),Drama|Fantasy
269,3.8251582278481013,272,"Madness of King George, The (1994)",Comedy|Drama
299,3.823943661971831,302,Queen Margot (La Reine Margot) (1994),Drama|Romance
2563,3.822878228782288,2648,Frankenstein (1931),Horror
2314,3.8214814814814817,2398,Miracle on 34th Street (1947),Comedy|Drama
6453,3.820388349514563,6565,Seabiscuit (2003),Drama
511,3.818978102189781,515,"Remains of the Day, The (1993)",Drama|Romance
2654,3.8178217821782177,2739,"Color Purple, The (1985)",Drama
6118,3.8171206225680936,6218,Bend It Like Beckham (2002),Adventure|Comedy|Drama|Romance
10,3.816904196357878,11,"American President, The (1995)",Comedy|Drama|Romance
1056,3.816425120772947,1078,Bananas (1971),Comedy|War
1625,3.8162989644304366,1682,"Truman Show, The (1998)",Drama|Fantasy
1318,3.8161157024793386,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror
1081,3.814814814814815,1103,Rebel Without a Cause (1955),Drama
5693,3.8146341463414632,5791,Frida (2002),Drama|Romance
2967,3.8146233382570163,3052,Dogma (1999),Adventure|Comedy|Fantasy
7650,3.8141025641025643,8132,Gladiator (1992),Action|Drama
1983,3.813238770685579,2067,Doctor Zhivago (1965),Drama|Romance|War
7935,3.812925170068027,8638,Before Sunset (a.k.a. Before Sunrise 2) (2004),Drama|Romance
46,3.812588736393753,47,Seven (a.k.a. Se7en) (1995),Crime|Horror|Mystery|Thriller
4133,3.811688311688312,4225,"Dish, The (2001)",Comedy
7744,3.8098591549295775,8340,Escape from Alcatraz (1979),Drama|Thriller
1230,3.808302808302808,1258,"Shining, The (1980)",Horror|Thriller
3927,3.807829181494662,4019,Finding Forrester (2000),Drama
621,3.8077507598784193,628,Primal Fear (1996),Crime|Drama|Thriller
2060,3.8076923076923075,2144,Sixteen Candles (1984),Comedy
192,3.8076923076923075,194,Smoke (1995),Comedy|Drama
436,3.8073593073593073,440,Dave (1993),Comedy|Romance
2712,3.8070866141732282,2797,Big (1988),Comedy|Drama|Fantasy|Romance
2949,3.8070707070707073,3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical
792,3.807017543859649,805,"Time to Kill, A (1996)",Drama|Thriller
2025,3.806686046511628,2109,"Jerk, The (1979)",Comedy
3311,3.8066666666666666,3397,"Great Muppet Caper, The (1981)",Children|Comedy
2229,3.8064935064935064,2313,"Elephant Man, The (1980)",Drama
1201,3.806451612903226,1227,Once Upon a Time in America (1984),Crime|Drama|Thriller
2660,3.806338028169014,2745,"Mission, The (1986)",Drama
3384,3.8051063829787233,3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
8246,3.8048780487804876,8950,"Machinist, The (Maquinista, El) (2004)",Drama|Mystery|Thriller
1189,3.804561717352415,1215,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror
2499,3.803703703703704,2583,Cookie's Fortune (1999),Comedy|Drama
1878,3.8036159600997506,1962,Driving Miss Daisy (1989),Drama
2864,3.802752293577982,2949,Dr. No (1962),Action|Adventure|Thriller
7962,3.8014416775884667,8665,"Bourne Supremacy, The (2004)",Action|Adventure|Drama|Mystery|Thriller
2665,3.8011363636363638,2750,Radio Days (1987),Comedy|Drama
728,3.800443458980044,741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
1238,3.799715909090909,1266,Unforgiven (1992),Drama|Western
9520,3.799498746867168,45517,Cars (2006),Animation|Children|Comedy|Fantasy
1268,3.799175500588928,1297,Real Genius (1985),Comedy
330,3.798507462686567,334,Vanya on 42nd Street (1994),Drama
1713,3.7978161324410005,1784,As Good As It Gets (1997),Comedy|Drama|Romance
2921,3.7967359050445104,3006,"Insider, The (1999)",Drama|Thriller
9889,3.7966101694915255,52973,Knocked Up (2007),Comedy|Drama|Romance
341,3.796282527881041,345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama
1102,3.7962239583333335,1125,"Return of the Pink Panther, The (1975)",Comedy|Crime
3243,3.796195652173913,3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
4885,3.79449961802903,4979,"Royal Tenenbaums, The (2001)",Comedy|Drama
7752,3.7943444730077123,8366,Saved! (2004),Comedy|Drama
7308,3.793598233995585,7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller
4143,3.7934782608695654,4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
833,3.793296089385475,848,"Spitfire Grill, The (1996)",Drama
5008,3.7927536231884056,5103,"Sandlot, The (1993)",Comedy|Drama
3592,3.7925925925925927,3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western
3880,3.7925531914893615,3972,"Legend of Drunken Master, The (Jui Kuen II) (1994)",Action|Comedy
33,3.7922319474835886,34,Babe (1995),Children|Comedy|Drama|Fantasy
467,3.7908472012102874,471,"Hudsucker Proxy, The (1994)",Comedy|Drama|Fantasy|Romance
1763,3.790794979079498,1845,Zero Effect (1998),Comedy|Mystery|Thriller
2986,3.790462427745665,3071,Stand and Deliver (1988),Comedy|Drama
1148,3.7903225806451615,1171,Bob Roberts (1992),Comedy
2608,3.7886178861788617,2693,Trekkies (1997),Documentary
3116,3.7884615384615383,3201,Five Easy Pieces (1970),Drama
9997,3.788235294117647,54997,3:10 to Yuma (2007),Action|Crime|Drama|Western
1068,3.787878787878788,1090,Platoon (1986),Drama|War
2886,3.78781512605042,2971,All That Jazz (1979),Drama|Fantasy|Musical
3888,3.786729857819905,3980,Men of Honor (2000),Drama
5718,3.7854426941879415,5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Children|Fantasy
5649,3.7842105263157895,5747,Gallipoli (1981),Drama|War
2217,3.784075573549258,2301,History of the World: Part I (1981),Comedy|Musical
1210,3.783536585365854,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama|Fantasy
1254,3.783302063789869,1282,Fantasia (1940),Animation|Children|Fantasy|Musical
6762,3.7829457364341086,6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
6232,3.7820906994619525,6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
2207,3.7805360281195077,2291,Edward Scissorhands (1990),Comedy|Drama|Fantasy|Romance
5803,3.779494382022472,5902,Adaptation (2002),Comedy|Drama|Romance
6506,3.7787610619469025,6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy
3646,3.7777777777777777,3735,Serpico (1973),Crime|Drama
2983,3.7777777777777777,3068,"Verdict, The (1982)",Drama|Mystery
2055,3.7776548672566372,2139,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama
1365,3.7774193548387096,1396,Sneakers (1992),Action|Crime|Drama|Sci-Fi
2922,3.777142857142857,3007,American Movie: The Making of Northwestern (1999),Documentary
60,3.776923076923077,61,Eye for an Eye (1996),Drama|Thriller
4229,3.7753164556962027,4322,Eight Men Out (1988),Drama
2836,3.7746478873239435,2921,High Plains Drifter (1973),Western
9149,3.7739726027397262,34072,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary
3063,3.7738095238095237,3148,"Cider House Rules, The (1999)",Drama
2219,3.7737226277372264,2303,Nashville (1975),Drama|Musical
1876,3.773404255319149,1960,"Last Emperor, The (1987)",Drama
335,3.773171500630517,339,While You Were Sleeping (1995),Comedy|Romance
557,3.7729323308270675,562,Welcome to the Dollhouse (1995),Comedy|Drama
4374,3.772930648769575,4467,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy
333,3.77289156626506,337,What's Eating Gilbert Grape (1993),Drama
2056,3.7726872246696037,2140,"Dark Crystal, The (1982)",Adventure|Children|Fantasy
1180,3.772270596115204,1206,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller
1571,3.7711656441717794,1625,"Game, The (1997)",Adventure|Mystery|Thriller
9849,3.7710843373493974,52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller
3276,3.7708119218910587,3361,Bull Durham (1988),Comedy|Drama|Romance
178,3.770459859703819,180,Mallrats (1995),Comedy
5057,3.7694805194805197,5152,We Were Soldiers (2002),Action|Drama|War
5778,3.769230769230769,5876,"Quiet American, The (2002)",Drama|Thriller|War
2863,3.768181818181818,2948,From Russia with Love (1963),Action|Adventure|Thriller
2306,3.768134715025907,2390,Little Voice (1998),Comedy
1921,3.7663398692810457,2005,"Goonies, The (1985)",Adventure|Children|Comedy|Fantasy
2862,3.766178266178266,2947,Goldfinger (1964),Action|Adventure|Thriller
1986,3.7653061224489797,2070,Tender Mercies (1983),Drama
4787,3.7652582159624415,4881,"Man Who Wasn't There, The (2001)",Comedy|Crime|Drama|Film-Noir
6865,3.764627659574468,6979,WarGames (1983),Drama|Sci-Fi|Thriller
4268,3.7645502645502646,4361,Tootsie (1982),Comedy|Romance
2515,3.764102564102564,2599,Election (1999),Comedy
1999,3.7629161882893225,2083,"Muppet Christmas Carol, The (1992)",Children|Fantasy|Musical
1258,3.762135922330097,1286,Somewhere in Time (1980),Drama|Romance
1273,3.761938202247191,1302,Field of Dreams (1989),Drama
1041,3.761146496815287,1061,Sleepers (1996),Thriller
1074,3.760204081632653,1096,Sophie's Choice (1982),Drama
1233,3.759433962264151,1261,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror
1030,3.7580645161290325,1050,Looking for Richard (1996),Documentary|Drama
2271,3.757845043043599,2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy
3010,3.7578397212543555,3095,"Grapes of Wrath, The (1940)",Drama
246,3.756443298969072,249,Immortal Beloved (1994),Drama|Romance
721,3.7549913194444446,733,"Rock, The (1996)",Action|Adventure|Thriller
2030,3.754874651810585,2114,"Outsiders, The (1983)",Drama
2147,3.7546666666666666,2231,Rounders (1998),Drama
593,3.7524271844660193,599,"Wild Bunch, The (1969)",Adventure|Western
6088,3.7522255192878338,6188,Old School (2003),Comedy
2644,3.751851851851852,2729,Lolita (1962),Comedy|Drama|Romance
8771,3.7513440860215055,30707,Million Dollar Baby (2004),Drama
3422,3.75115562403698,3510,Frequency (2000),Drama|Thriller
549,3.75,553,Tombstone (1993),Action|Drama|Western
6767,3.75,6879,Runaway Jury (2003),Drama|Thriller
583,3.7494577006507592,589,Terminator 2: Judgment Day (1991),Action|Sci-Fi
1916,3.749300503637381,2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama
3361,3.7492887624466573,3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War
3337,3.7490196078431373,3424,Do the Right Thing (1989),Comedy|Drama
3167,3.7489082969432315,3252,Scent of a Woman (1992),Drama
2560,3.7485549132947975,2644,Dracula (1931),Horror
2024,3.748338081671415,2108,L.A. Story (1991),Comedy|Romance
3232,3.7481949458483754,3317,Wonder Boys (2000),Comedy|Drama
535,3.747918707149853,539,Sleepless in Seattle (1993),Comedy|Drama|Romance
1860,3.746913580246914,1944,From Here to Eternity (1953),Drama|Romance|War
344,3.7468856172140432,348,Bullets Over Broadway (1994),Comedy
6833,3.746606334841629,6947,Master and Commander: The Far Side of the World (2003),Action|Adventure|Drama|War
1837,3.746268656716418,1921,Pi (1998),Sci-Fi|Thriller
1003,3.746043521266073,1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance
9376,3.745967741935484,41997,Munich (2005),Action|Crime|Drama|Thriller
316,3.7450592885375493,319,Shallow Grave (1994),Comedy|Drama|Thriller
3924,3.7439570277529097,4016,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
2883,3.743863393810032,2968,Time Bandits (1981),Adventure|Children|Comedy|Fantasy
123,3.7435897435897436,125,Flirting With Disaster (1996),Comedy
3067,3.7435897435897436,3152,"Last Picture Show, The (1971)",Drama
1188,3.7433920704845813,1214,Alien (1979),Action|Horror|Sci-Fi|Thriller
3942,3.743183817062445,4034,Traffic (2000),Crime|Drama|Thriller
1175,3.7430426716141003,1200,Aliens (1986),Action|Horror|Sci-Fi|Thriller
5284,3.742063492063492,5380,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance
2218,3.7402992052360915,2302,My Cousin Vinny (1992),Comedy
8206,3.7401812688821754,8910,I Heart Huckabees (2004),Comedy|Drama
1235,3.7392550143266474,1263,"Deer Hunter, The (1978)",Drama|War
437,3.7376373626373627,441,Dazed and Confused (1993),Comedy
5203,3.7370189370800246,5299,My Big Fat Greek Wedding (2002),Comedy|Romance
1161,3.7365771812080535,1185,My Left Foot (1989),Drama
470,3.7358490566037736,474,In the Line of Fire (1993),Action|Thriller
9281,3.7352112676056337,39183,Brokeback Mountain (2005),Drama|Romance
4920,3.733243967828418,5014,I Am Sam (2001),Comedy|Drama
1276,3.7327586206896552,1305,"Paris, Texas (1984)",Drama|Romance
4154,3.7325507614213196,4246,Bridget Jones's Diary (2001),Comedy|Drama|Romance
4147,3.7314814814814814,4239,Blow (2001),Drama
2832,3.730952380952381,2917,Body Heat (1981),Crime|Thriller
6196,3.730769230769231,6297,Holes (2003),Children|Comedy|Crime|Drama
6758,3.730283911671924,6870,Mystic River (2003),Crime|Drama|Mystery
1039,3.7301649646504322,1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance
5368,3.728778467908903,5464,Road to Perdition (2002),Crime|Drama
1246,3.7287414965986394,1274,Akira (1988),Action|Adventure|Animation|Sci-Fi
2981,3.7276119402985075,3066,Tora! Tora! Tora! (1970),Action|Drama|War
1867,3.7257281553398056,1951,Oliver! (1968),Drama|Musical
25,3.725378787878788,26,Othello (1995),Drama
2012,3.724328049620951,2096,Sleeping Beauty (1959),Animation|Children|Musical
3662,3.7240321962437717,3751,Chicken Run (2000),Animation|Children|Comedy
8766,3.7233009708737863,27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller
3075,3.7224435590969454,3160,Magnolia (1999),Drama
1994,3.722253052164262,2078,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical
547,3.72216796875,551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical
3170,3.72196261682243,3255,"League of Their Own, A (1992)",Comedy|Drama
5253,3.721903395504543,5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller
9015,3.7217806041335453,32587,Sin City (2005),Action|Crime|Film-Noir|Thriller
2268,3.7211538461538463,2352,"Big Chill, The (1983)",Comedy|Drama
2317,3.7210884353741496,2401,Pale Rider (1985),Western
1996,3.720689655172414,2080,Lady and the Tramp (1955),Animation|Children|Comedy|Musical|Romance
8780,3.7199074074074074,30810,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy
9204,3.71986301369863,35836,"40 Year Old Virgin, The (2005)",Comedy|Romance
1615,3.7191235059760954,1672,"Rainmaker, The (1997)",Drama
1623,3.7188279301745637,1680,Sliding Doors (1998),Drama|Romance
1596,3.7166541070082895,1653,Gattaca (1997),Drama|Sci-Fi|Thriller
7029,3.716637781629116,7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War
139,3.716220522625876,141,"Birdcage, The (1996)",Comedy
3777,3.715575620767494,3868,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance
3125,3.7148080438756854,3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
3780,3.714788732394366,3871,Shane (1953),Drama|Western
4131,3.714071856287425,4223,Enemy at the Gates (2001),Drama|War
9245,3.7135922330097086,37729,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance
319,3.713389121338912,322,Swimming with Sharks (1995),Comedy|Drama
5348,3.711904761904762,5444,Lilo & Stitch (2002),Animation|Children
2339,3.71173235563703,2423,Christmas Vacation (1989),Comedy
1873,3.7113821138211383,1957,Chariots of Fire (1981),Drama
